country,state,year,month,Access to an ITN,ACT Given - Total,Anti-Malarial treatment,Anti-Malarial treatment among children under 5 yrs,Children <5 yrs who received LLIN,Children age 6�59 months tested positive for Malaria  accordi,Children under age 5 had a fever in the 2 weeks before the surv,Children under age 5 with a fever received ACT,Children with a fever had blood taken for testing,Closing Balance - Rapid Diagnostic Test (RDT),IPTp1 Coverage (institutional),IPTp2 Coverage (institutional),IPTp3 Coverage (institutional),IPTp>=4 Coverage (institutional),LLIN given – Total,MAL - Malaria cases confirmed (number),MAL - Malaria cases tested with microscopy,MAL - Malaria cases tested with RDT,MAL - Malaria deaths inpatient(Under 5),MAL - Malaria inpatient admissions,MAL - Non-malaria deaths inpatient,MAL - Non-malaria outpatient cases,MAL - Total reported malaria cases (confirmed + presumed),Number of malaria cases treated with artemisinin-based combinat,Number of malaria positive cases by microscopy,Number of malaria positive cases by rapid diagnostic test (RDT),Number of suspected malaria cases,Persons with Severe Malaria given recommended pre-referral trea,Persons with Severe Malaria treated with Artesunate injection,Persons with Severe Malaria treated with other pre referral tre,Severe Malaria cases seen,Severe Malaria Treatment,Treatment with Artemisinin-based Combination Therapy (ACT) amon,n_facilities,Children under 5 sleeping under insecticide-treated nets (ITNs),Children under 5 yr who slept under an ITN,[CONFIG] MAL - Reporting completeness - DTH (%),[CONFIG] MAL - Reporting completeness - IPD (%),% Confirmed Malaria (RDT or Microscopy),% Confirmed uncomplicated Malaria,Estimated malaria cases in 2021,Estimated malaria cases in 2022,Estimated malaria cases in 2023,Fever Testing Rate,Households using an improved sanitation facility,Households using Improved Water as Source of drinking water ,Households with at least one ITN,Literacy among women,Malaria diagnostic usage (Percentage of children under age 5 wi,Malaria prevalence according  to RDT  among children,MAL - Case fatality rate (malaria admissions),MAL - % of all-admissions/all outpatients,MAL - % of all-deaths/all admissions,MAL - % of malaria tested cases by RDT,MAL - % of suspected malaria cases tested,MAL - Percentage of malaria deaths,MAL - Percentage of malaria IPD,MAL - Percentage of malaria OPD cases,MAL - Slide positivity rate (microscopy),MAL - Test positivity rate (RDT),% of all Antenatal care clients receiving malaria IPT,% of Antenatal 1st Visits receiving IPT1,% of Antenatal 1st Visits receiving LLIN,% of Antimalaria with mobile authentication service,% of clinically diagnosed malaria given ACT,% of confirmed uncomplicated malaria given ACT,% of confirmed uncomplicated malaria given other antimalaria,% of Fever cases tested positive with Microscopy,% of Fever cases tested positive with RDT,% of Fever cases Tested with Microscopy,% of Fever cases Tested with RDT,% of Malaria cases clinically diagnosed,% of Persons Clinically diagnosed with Malaria treated with ACT,% of suspected malaria receiving parasitological test,% of Under 5 deaths attributable to Malaria,Ownership of at least one mosquito net,Ownership of insecticide-treated nets,Percentage of children age 6-59 months classified as having ana,Percentage of children who received ACT,Percentage of households owning at least one ITN,Percentage of households with at least one mosquito net,Percentage of malaria cases confirmed with laboratory diagnosti,Percentage of women age 15�49 who say there are ways to avoid,Percentage of women who took any IPT (SP/Fansidar),% Percentage who have seen or heard a malaria message in the pa,Percentage who received 2 or more doses,Percentage who received 3 or more doses of SP,Percentage who received one or more doses of SP/Fansidar,Percentage who received only 1 dose of SP,Percentage who received three or more doses of SP/Fansidar,Percentage who received two or more doses of SP/Fansidar,Percentage who state there are ways to avoid getting malaria,Percentage with a fever & tested for malaria,Persons with access to an insecticide treated mosquito net (ITN,Pregnant women attending antenatal care� at least once and re,Pregnant women sleeping under insecticide-treated nets (ITNs),Pregnant women who slept under an ITN,Reporting completeness - OPD (%),Sources of ITNs-MDC ,Test Positivity Rate(TPR) (Microscopy),Test Positivity Rate(TPR) (RDT),% U5 fever to OPD attendance,Under 5 mortality rate(Facility),% Under 5 receiving LLIN,Use of clean fuels and technologies for cooking,Use of ITNs,Use of ITNs by children under age 5,Use of ITNs by pregnant women,Vector Control — LLINs,temperature_mean_c,temperature_max_c,temperature_min_c,humidity_pct,rainfall_mm_day,wind_speed_ms,solar_kwh_m2_day
Nigeria,Sokoto,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1064,,,,,81.73038461538461,75.08329326923077,53.332142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
Nigeria,Sokoto,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.10125000000001,,,,,79.05296296296295,75.1067718446602,53.65333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.72749999999999,,,,,,,,,,,,
Nigeria,Sokoto,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.08,,,,,77.54879999999999,73.58581717451523,60.81714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0125,,,,,,,,,,,,
Nigeria,Sokoto,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.11999999999999,,,,,77.00242424242424,76.88742627345844,65.68060606060607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.476,,,,,,,,,,,,
Nigeria,Sokoto,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.505,,,,,82.43968749999999,83.80949852507374,56.8015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.44,,,,,,,,,,,,
Nigeria,Sokoto,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.65833333333333,,,,,82.9645945945946,81.38690851735016,67.57463414634147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.33,,,,,,,,,,,,
Nigeria,Sokoto,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.30071428571429,,,,,79.43891891891892,80.88826873385013,54.57128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.413333333333334,,,,,,,,,,,,
Nigeria,Sokoto,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.60875,,,,,77.299375,78.913417721519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,
Nigeria,Sokoto,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.85157894736844,,,,,82.43249999999999,76.79043280182232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93,,,,,,,,,,,,
Nigeria,Sokoto,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,417,,,,,74.5453125,,,,,,,,,,,,,,,,,,,,,,,,943.5678571428572,,,,,78.44200000000001,74.86943349753695,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3,,,,,,,,,,,,
Nigeria,Sokoto,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,74.31823529411764,76.89123711340206,,,,82.26073170731708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.23,,,,,,,,,,,,
Nigeria,Sokoto,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.9,181.45,835.81,0.0,0.0,0.0,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.622,,,,,77.80434782608695,75.27361940298508,,,,715.9332142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.33,775.0,1269.87,0.0,0.0,0.0,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.92235294117647,87.5042816091954,,,,93.75766666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.33499999999998,,,,,,,,,,,,
Nigeria,Sokoto,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.67,2140.0699999999997,765.0,0.0,0.0,0.0,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.64233333333333,82.57961636828644,,,,90.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.74,,,,,,,,,,,,
Nigeria,Sokoto,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.13,1987.95,470.53,0.0,0.0,0.0,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99571428571429,76.75312354312354,,,,92.84393939393938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.5,,,,,,,,,,,,
Nigeria,Sokoto,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.89,1456.3200000000002,412.89,0.0,0.0,0.0,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0188888888889,75.7005,,,,117.89467889908258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.375,,,,,,,,,,,,
Nigeria,Sokoto,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.6599999999999,2313.46,795.87,0.0,0.0,0.0,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99739130434783,80.9234521158129,,,,99.55351351351351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.5,,,,,,,,,,,,
Nigeria,Sokoto,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.29,5744.36,374.15999999999997,0.0,0.0,0.0,497,,,,,90.03915492957746,,,,,,,,,,,,,,,,,,,,,,,,191.164375,,,,,85.33636363636364,87.41593533487297,,,,139.71669642857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,
Nigeria,Sokoto,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.8599999999997,9629.58,1508.09,0.0,0.0,0.0,532,,,,,94.44513574660634,,,,,,,,,,,,,,,,,,,,,,,,204.66307692307694,,,,,69.8796,94.86094505494505,,,,117.84161538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.8400000000001,3594.41,503.08,0.0,0.0,0.0,513,,,,,82.16636363636363,,,,,,,,,,,,,,,,,,,,,,,,135.26375,,,,,99.76157894736842,83.21113839285714,,,,102.46535087719298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.6,3624.99,1237.6100000000001,0.0,0.0,0.0,609,,,,,83.43511839708562,,,,,,,,,,,,,,,,,,,,,,,,292.0435,,,,,72.29105263157895,83.85151785714287,,,,102.16257731958763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.29,2344.84,425.46999999999997,0.0,0.0,0.0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.98441176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2237.7799999999997,834.1700000000001,0.0,0.0,0.0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.07842105263158,81.49193333333334,,,,108.76561643835616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,
Nigeria,Sokoto,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.89,2440.64,359.26000000000005,0.0,0.0,0.0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.90785714285714,79.30589965397924,,,,113.01223529411766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.04,1519.04,384.55,0.0,0.0,0.0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.849,80.05904844290657,,,,106.06971428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.34,15839.57,306.92,0.0,0.0,0.0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.48647058823529,,,,,93.31402777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1575.3400000000001,500.0,0.0,0.0,0.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.45,,,,,97.20931034482759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.48,4606.07,281.48,0.0,0.0,0.0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.98600000000002,,,,,241.39636363636362,,,,,105.05013157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4538.46,5358.73,715.88,0.0,0.0,0.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.55166666666667,,,,,78.20454545454545,,,,,111.26329411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966.12,8216.34,3294.4300000000003,0.0,0.0,0.0,603,,,,,86.39459829059828,,,,,,,,,,,,,,,,,,,,,,,,126.17363636363635,,,,,65.94,,,,,91.79805970149253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.18,,,,,,,,,,,,
Nigeria,Sokoto,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9939.12,9119.02,1508.95,0.0,0.0,0.0,570,,,,,86.4955877034358,,,,,,,,,,,,,,,,,,,,,,,,127.74000000000001,,,,,72.1647619047619,,,,,89.55000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Sokoto,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.78,4051.06,622.67,0.0,0.0,0.0,639,,,,,81.34190938511327,,,,,,,,,,,,,,,,,,,,,,,,150.26733333333334,,,,,76.96521739130435,,,,,96.95098039215686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.2499999999995,,,,,,,,,,,,
Nigeria,Sokoto,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,8549.05,550.0,0.0,0.0,0.0,625,,,,,81.69087748344371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.69190476190477,,,,,97.37411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.5,,,,,,,,,,,,
Nigeria,Sokoto,2023,1,0.0,137679.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,139288.0,30100.489999999998,21386.800000000003,13306.900000000001,9411.79,274.0,134296.0,2476.0,164708.0,19.0,576.0,319.0,0.0,175961.0,0.0,0.0,0.0,0.0,960.77,4654.24,980.14,576.0,0.0,0.0,882,,,-1.0,-1.0,78.10893442622951,,,,,,,,,,,,5.5825,,,,,22.305555555555557,,,86.30857142857143,77.9973051948052,,,75.43583333333333,,99.32169811320755,101.13430531732419,64.35333333333332,86.30857142857143,78.01975328947368,54.5638888888889,97.68526655896608,86.5854,99.29509803921569,,79.0909090909091,,,,,,,,,,,,,,,,,,,,,,,0.0,,32.17076923076923,,,191.05523809523808,600.0,,,,,,22.550246360582307,36.73667413213886,11.290839865621502,28.28126539753639,0.0,3.0433258678611423,20.552441209406492
Nigeria,Sokoto,2023,2,0.0,140159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32506.35,24916.37,15645.89,12461.4,1335.0,127785.0,1260.0,154966.0,22.0,402.0,191.0,0.0,163867.0,0.0,0.0,0.0,0.0,1187.21,5081.75,189.47,402.0,0.0,0.0,882,,,-1.0,-1.0,79.67657534246574,,,,,,,,,,,,26.39,,,,,62.419000000000004,,,66.48,79.5031506849315,,,124.14099999999999,,105.58833333333332,183.47699275362316,90.0692,66.48,79.55626315789473,49.13117647058823,97.88238983050847,82.91730769230769,105.70723404255318,,87.98727272727272,,,,,,,,,,,,,,,,,,,,,,,0.0,,27.159230769230774,,,212.50588235294117,,,,,,,25.33652855543113,39.140358342665166,14.742441209406495,20.664804031354983,0.0,3.441209406494961,21.692530795072788
Nigeria,Sokoto,2023,3,0.0,118754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79024.0,30284.91,21039.54,14247.369999999999,11760.54,699.0,114927.0,1298.0,139237.0,16.0,430.0,372.0,0.0,148632.0,0.0,0.0,0.0,0.0,1822.0,4387.54,602.23,430.0,0.0,0.0,882,,,-1.0,-1.0,77.27783828382837,,,,,,,,,,,,16.335,,,,,22.4075,,,76.13846153846154,77.86169657422512,86.75393351800554,,115.58714285714287,,94.85775510204081,,115.99729729729731,76.13846153846154,78.17804088586031,,100.78427184466021,79.5676404494382,96.13958333333333,,86.42,,,,,,,,,,,,,,,,,,,,,,,0.0,,32.50083333333333,,,206.9180769230769,,,,,,,30.003762597984323,40.841478163493846,17.908432250839866,22.93465845464726,0.04520716685330347,2.4578947368421056,22.85605823068309
Nigeria,Sokoto,2023,4,0.0,124234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30092.65,20710.37,15648.15,13102.26,242.0,116041.0,1505.0,145170.0,16.0,1261.0,377.0,0.0,152695.0,0.0,0.0,0.0,0.0,1979.57,2612.26,787.14,1261.0,0.0,0.0,882,,,-1.0,-1.0,76.29818181818182,,,,,,,,,,,,28.57,,,,,45.36,,,65.51947368421052,76.69868600682594,89.70686781609194,,88.99625,,106.78644444444443,,63.90866666666667,65.51947368421052,76.69027923211169,,97.51700507614214,90.37077922077921,106.78644444444443,,86.389,,,,,,,,,,,,,,,,,,,,,,,0.0,,29.157777777777774,,,160.0136,,,,,,,32.939574468085105,43.329988801791714,21.90968645016797,26.900627099664057,0.25951847704367303,2.495778275475924,22.621063829787236
Nigeria,Sokoto,2023,5,0.0,112611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39690.01,21888.230000000003,15069.869999999999,10898.1,415.0,101420.0,1549.0,130314.0,11.0,815.0,502.0,0.0,139342.0,0.0,0.0,0.0,0.0,1953.5,2561.67,662.5,815.0,0.0,0.0,882,,,-1.0,-1.0,77.08931389365351,,,,,,,,,,,,100.0,,,,,56.00555555555556,,,55.48823529411764,76.05278350515464,102.51079772079773,,140.6222222222222,,112.801875,,76.47233333333334,55.48823529411764,76.30134615384615,,98.07900854700856,84.52483146067416,112.801875,,81.21166666666666,,,,,,,,,,,,,,,,,,,,,,,0.0,,25.795882352941174,,,276.3762068965517,,,,,,,33.467861142217245,42.96893617021277,24.290347144456884,43.29491601343785,2.3905039193729003,2.7583314669652856,22.874266517357224
Nigeria,Sokoto,2023,6,0.0,115056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29264.11,31753.57,17426.16,10863.86,312.0,107534.0,1865.0,140314.0,16.0,906.0,379.0,0.0,154579.0,0.0,0.0,0.0,0.0,1487.33,2526.41,1036.6599999999999,906.0,0.0,0.0,882,,,-1.0,-1.0,79.10539007092198,,,,,,,,,,,,18.041666666666668,,,,,42.26272727272727,,,69.11272727272727,76.48271758436945,94.52742209631728,,159.68111111111114,,111.40765957446808,101.85525328330206,76.23139534883721,69.11272727272727,76.35303797468353,,97.00966431095407,114.35731958762887,111.65565217391304,,91.667,,,,,,,,,,,,,,,,,,,,,,,0.0,,27.975,,,340.64124999999996,,,,,,,30.351780515117582,38.852687569988795,24.193751399776033,60.17441209406495,2.4555543113101908,2.7303471444568874,21.89564389697648
Nigeria,Sokoto,2023,7,0.0,132536.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,37952.97,47788.479999999996,24426.84,13395.05,2115.0,131633.0,1708.0,166560.0,23.0,2684.0,389.0,0.0,191079.0,0.0,0.0,0.0,0.0,3527.17,3093.11,858.11,2684.0,0.0,0.0,882,,,-1.0,-1.0,78.05015923566879,,,,,,,,,,,,19.34,,,,,34.84,,,72.72866666666667,77.88224961479199,95.91939726027398,,143.72222222222223,,133.2533734939759,106.57011299435027,72.98515151515153,72.72866666666667,77.83111285266457,,100.39391171993913,76.82061224489797,131.84324999999998,,71.17999999999999,,,,,,,,,,,,,,,,,,,,,,,0.0,,27.459285714285716,,,261.265,1419.2466666666667,,,,,,28.88862262038074,38.39282194848824,23.133628219484883,69.56562150055991,5.979204927211646,1.93976483762598,21.783359462486004
Nigeria,Sokoto,2023,8,0.0,193229.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,30800.73,45956.08,23006.67,10944.1,2264.0,177556.0,2551.0,222448.0,103.0,2898.0,138.0,0.0,229287.0,0.0,0.0,0.0,0.0,2682.41,3441.55,470.33000000000004,2898.0,0.0,0.0,882,,,-1.0,-1.0,85.99478328173376,,,,,,,,,,,,23.455714285714286,,,,,47.75153846153846,,,80.57357142857143,86.54231578947369,108.3571581769437,,163.46037037037038,,102.0084,101.07525337837838,83.44650793650794,80.57357142857143,86.54231578947369,,98.51096096096097,87.92155555555556,102.19819444444445,,85.83812499999999,,,,,,,,,,,,,,,,,,,,,,,0.0,,32.94,,,252.54130434782607,2317.025,,,,,,27.546483762597987,35.21052631578947,22.148107502799554,77.12434490481522,4.833975363941769,1.5915005599104144,18.625375139977606
